# sigma =  10.0000000, rho = 28.0000000, beta = 2.66666675
# t0 = 0.00000000, tf = 200.000000, step_size = 0.999999978E-2
t,x,y,z
   97.362389, -9.26271439E-01, -1.64522338E+00,  1.26601887E+01
   97.372391, -1.00087714E+00, -1.77743161E+00,  1.23433266E+01
   97.382393, -1.08161747E+00, -1.92352068E+00,  1.20375414E+01
   97.392395, -1.16928864E+00, -2.08475614E+00,  1.17430439E+01
   97.402397, -1.26473844E+00, -2.26255202E+00,  1.14601383E+01
   97.412399, -1.36887610E+00, -2.45848155E+00,  1.11892424E+01
   97.422401, -1.48268211E+00, -2.67428780E+00,  1.09309053E+01
   97.432404, -1.60721803E+00, -2.91189384E+00,  1.06858349E+01
   97.442406, -1.74363649E+00, -3.17341304E+00,  1.04549294E+01
   97.452408, -1.89319110E+00, -3.46115756E+00,  1.02393141E+01
   97.462410, -2.05724597E+00, -3.77764559E+00,  1.00403862E+01
   97.472412, -2.23728514E+00, -4.12560320E+00,  9.85986710E+00
   97.482414, -2.43492079E+00, -4.50796270E+00,  9.69986916E+00
   97.492416, -2.65190053E+00, -4.92785072E+00,  9.56296730E+00
   97.502419, -2.89011192E+00, -5.38856649E+00,  9.45228958E+00
   97.512421, -3.15158391E+00, -5.89354420E+00,  9.37161922E+00
   97.522423, -3.43848419E+00, -6.44629145E+00,  9.32551384E+00
   97.532425, -3.75310826E+00, -7.05030155E+00,  9.31943893E+00
   97.542427, -4.09786129E+00, -7.70892334E+00,  9.35991669E+00
   97.552429, -4.47522593E+00, -8.42518330E+00,  9.45468712E+00
   97.562431, -4.88771343E+00, -9.20154381E+00,  9.61287117E+00
   97.572433, -5.33779240E+00, -1.00395737E+01,  9.84512901E+00
   97.582436, -5.82778978E+00, -1.09395294E+01,  1.01637936E+01
   97.592438, -6.35975456E+00, -1.18998089E+01,  1.05829439E+01
   97.602440, -6.93527794E+00, -1.29162807E+01,  1.11183929E+01
   97.612442, -7.55525780E+00, -1.39814682E+01,  1.17875109E+01
   97.622444, -8.21960258E+00, -1.50836029E+01,  1.26088324E+01
   97.632446, -8.92686939E+00, -1.62055893E+01,  1.36013327E+01
   97.642448, -9.67383289E+00, -1.73239498E+01,  1.47832928E+01
   97.652451, -1.04550018E+01, -1.84078960E+01,  1.61706314E+01
   97.662453, -1.12621002E+01, -1.94187469E+01,  1.77746506E+01
   97.672455, -1.20835762E+01, -2.03099842E+01,  1.95991879E+01
   97.682457, -1.29041996E+01, -2.10283070E+01,  2.16373291E+01
   97.692459, -1.37048616E+01, -2.15160675E+01,  2.38679943E+01
   97.702461, -1.44626999E+01, -2.17153645E+01,  2.62529907E+01
   97.712463, -1.51516857E+01, -2.15738087E+01,  2.87353458E+01
   97.722466, -1.57437744E+01, -2.10515747E+01,  3.12398167E+01
   97.732468, -1.62106495E+01, -2.01287727E+01,  3.36764030E+01
   97.742470, -1.65259743E+01, -1.88116913E+01,  3.59471436E+01
   97.752472, -1.66679134E+01, -1.71362114E+01,  3.79557304E+01
   97.762474, -1.66215477E+01, -1.51669931E+01,  3.96184464E+01
   97.772476, -1.63807659E+01, -1.29919090E+01,  4.08743095E+01
   97.782478, -1.59492245E+01, -1.07124443E+01,  4.16921082E+01
   97.792480, -1.53401680E+01, -8.43196487E+00,  4.20727348E+01
   97.802483, -1.45751305E+01, -6.24433804E+00,  4.20464478E+01
   97.812485, -1.36817675E+01, -4.22517014E+00,  4.16660652E+01
   97.822487, -1.26912374E+01, -2.42697525E+00,  4.09979706E+01
   97.832489, -1.16355734E+01, -8.78439784E-01,  4.01129913E+01
   97.842491, -1.05454073E+01,  4.13040757E-01,  3.90788307E+01
   97.852493, -9.44827271E+00,  1.45685124E+00,  3.79548836E+01
   97.862495, -8.36754704E+00,  2.27397490E+00,  3.67895546E+01
   97.872498, -7.32198668E+00,  2.89212942E+00,  3.56196556E+01
   97.882500, -6.32573366E+00,  3.34178686E+00,  3.44712601E+01
   97.892502, -5.38865089E+00,  3.65327334E+00,  3.33613358E+01
   97.902504, -4.51684904E+00,  3.85489488E+00,  3.22996750E+01
   97.912506, -3.71329880E+00,  3.97190213E+00,  3.12907791E+01
   97.922508, -2.97844815E+00,  4.02607107E+00,  3.03354816E+01
   97.932510, -2.31080008E+00,  4.03569221E+00,  2.94322624E+01
   97.942513, -1.70742154E+00,  4.01580667E+00,  2.85782394E+01
   97.952515, -1.16437292E+00,  3.97856307E+00,  2.77698784E+01
   97.962517, -6.77060068E-01,  3.93362403E+00,  2.70034752E+01
   97.972519, -2.40513712E-01,  3.88856673E+00,  2.62754555E+01
   97.982521,  1.50395125E-01,  3.84925532E+00,  2.55825520E+01
   97.992523,  5.00793397E-01,  3.82017207E+00,  2.49218922E+01
   98.002525,  8.15689325E-01,  3.80470157E+00,  2.42910290E+01
   98.012527,  1.09989166E+00,  3.80537367E+00,  2.36879387E+01
   98.022530,  1.35795772E+00,  3.82406402E+00,  2.31109886E+01
   98.032532,  1.59416342E+00,  3.86216021E+00,  2.25589142E+01
   98.042534,  1.81249082E+00,  3.92069793E+00,  2.20307770E+01
   98.052536,  2.01662827E+00,  4.00046968E+00,  2.15259361E+01
   98.062538,  2.20997953E+00,  4.10211229E+00,  2.10440235E+01
   98.072540,  2.39567995E+00,  4.22617483E+00,  2.05849190E+01
   98.082542,  2.57661653E+00,  4.37317133E+00,  2.01487408E+01
   98.092545,  2.75544977E+00,  4.54361963E+00,  1.97358360E+01
   98.102547,  2.93463731E+00,  4.73806667E+00,  1.93467827E+01
   98.112549,  3.11645722E+00,  4.95710564E+00,  1.89823971E+01
   98.122551,  3.30302954E+00,  5.20138073E+00,  1.86437397E+01
   98.132553,  3.49633646E+00,  5.47158432E+00,  1.83321342E+01
   98.142555,  3.69823909E+00,  5.76844406E+00,  1.80491905E+01
   98.152557,  3.91049170E+00,  6.09269810E+00,  1.77968292E+01
   98.162560,  4.13475180E+00,  6.44506264E+00,  1.75773048E+01
   98.172562,  4.37258387E+00,  6.82618427E+00,  1.73932400E+01
   98.182564,  4.62546062E+00,  7.23658133E+00,  1.72476540E+01
   98.192566,  4.89475536E+00,  7.67656660E+00,  1.71439877E+01
   98.202568,  5.18172741E+00,  8.14615536E+00,  1.70861320E+01
   98.212570,  5.48749924E+00,  8.64495087E+00,  1.70784378E+01
   98.222572,  5.81302500E+00,  9.17201042E+00,  1.71257172E+01
   98.232574,  6.15904713E+00,  9.72568607E+00,  1.72332211E+01
   98.242577,  6.52604008E+00,  1.03034439E+01,  1.74065914E+01
   98.252579,  6.91414309E+00,  1.09016619E+01,  1.76517677E+01
   98.262581,  7.32307816E+00,  1.15154142E+01,  1.79748478E+01
   98.272583,  7.75205374E+00,  1.21382446E+01,  1.83818741E+01
   98.282585,  8.19965839E+00,  1.27619553E+01,  1.88785534E+01
   98.292587,  8.66374493E+00,  1.33764200E+01,  1.94698753E+01
   98.302589,  9.14130878E+00,  1.39694681E+01,  2.01596451E+01
   98.312592,  9.62837410E+00,  1.45268612E+01,  2.09499092E+01
   98.322594,  1.01198902E+01,  1.50324211E+01,  2.18403091E+01
   98.332596,  1.06096630E+01,  1.54683523E+01,  2.28273830E+01
   98.342598,  1.10903339E+01,  1.58158035E+01,  2.39038754E+01
   98.352600,  1.15534258E+01,  1.60556965E+01,  2.50581379E+01
   98.362602,  1.19894762E+01,  1.61698360E+01,  2.62737217E+01
   98.372604,  1.23882761E+01,  1.61422367E+01,  2.75292797E+01
   98.382607,  1.27392216E+01,  1.59606094E+01,  2.87988873E+01
   98.392609,  1.30317764E+01,  1.56178236E+01,  3.00528660E+01
   98.402611,  1.32560196E+01,  1.51131792E+01,  3.12591324E+01
   98.412613,  1.34032497E+01,  1.44532585E+01,  3.23850136E+01
   98.422615,  1.34665842E+01,  1.36521702E+01,  3.33993645E+01
   98.432617,  1.34414873E+01,  1.27310734E+01,  3.42747612E+01
   98.442619,  1.33261757E+01,  1.17169533E+01,  3.49894676E+01
   98.452621,  1.31218271E+01,  1.06407766E+01,  3.55289078E+01
   98.462624,  1.28325739E+01,  9.53525352E+00,  3.58864441E+01
   98.472626,  1.24652767E+01,  8.43250084E+00,  3.60633507E+01
   98.482628,  1.20290995E+01,  7.36191654E+00,  3.60680504E+01
   98.492630,  1.15349436E+01,  6.34851456E+00,  3.59147720E+01
   98.502632,  1.09948044E+01,  5.41186285E+00,  3.56218605E+01
   98.512634,  1.04211178E+01,  4.56566286E+00,  3.52099991E+01
   98.522636,  9.82615757E+00,  3.81790280E+00,  3.47005692E+01
   98.532639,  9.22153282E+00,  3.17144656E+00,  3.41142960E+01
   98.542641,  8.61779881E+00,  2.62490010E+00,  3.34702454E+01
   98.552643,  8.02419949E+00,  2.17359924E+00,  3.27852287E+01
   98.562645,  7.44853020E+00,  1.81058884E+00,  3.20734978E+01
   98.572647,  6.89710045E+00,  1.52751064E+00,  3.13467350E+01
   98.582649,  6.37478161E+00,  1.31534588E+00,  3.06142063E+01
   98.592651,  5.88511086E+00,  1.16499841E+00,  2.98830395E+01
   98.602654,  5.43043375E+00,  1.06771994E+00,  2.91585464E+01
   98.612656,  5.01206684E+00,  1.01539731E+00,  2.84445572E+01
   98.622658,  4.63046598E+00,  1.00072598E+00,  2.77437325E+01
   98.632660,  4.28539085E+00,  1.01729441E+00,  2.70578423E+01
   98.642662,  3.97605824E+00,  1.05960345E+00,  2.63879929E+01
   98.652664,  3.70127940E+00,  1.12304139E+00,  2.57348175E+01
   98.662666,  3.45958114E+00,  1.20382953E+00,  2.50986252E+01
   98.672668,  3.24930882E+00,  1.29895115E+00,  2.44795132E+01
   98.682671,  3.06871271E+00,  1.40607357E+00,  2.38774471E+01
   98.692673,  2.91601777E+00,  1.52346802E+00,  2.32923260E+01
   98.702675,  2.78948045E+00,  1.64993358E+00,  2.27240257E+01
   98.712677,  2.68743181E+00,  1.78472555E+00,  2.21724262E+01
   98.722679,  2.60831094E+00,  1.92749166E+00,  2.16374378E+01
   98.732681,  2.55068874E+00,  2.07821560E+00,  2.11190128E+01
   98.742683,  2.51328564E+00,  2.23716879E+00,  2.06171608E+01
   98.752686,  2.49498177E+00,  2.40486813E+00,  2.01319599E+01
   98.762688,  2.49482417E+00,  2.58204246E+00,  1.96635609E+01
   98.772690,  2.51202893E+00,  2.76960421E+00,  1.92122002E+01
   98.782692,  2.54598165E+00,  2.96862602E+00,  1.87782154E+01
   98.792694,  2.59623599E+00,  3.18032217E+00,  1.83620510E+01
   98.802696,  2.66250944E+00,  3.40603375E+00,  1.79642773E+01
   98.812698,  2.74468017E+00,  3.64721513E+00,  1.75856075E+01
   98.822701,  2.84278131E+00,  3.90542340E+00,  1.72269192E+01
   98.832703,  2.95699549E+00,  4.18230629E+00,  1.68892784E+01
   98.842705,  3.08764863E+00,  4.47959042E+00,  1.65739651E+01
   98.852707,  3.23520374E+00,  4.79906559E+00,  1.62825089E+01
   98.862709,  3.40025210E+00,  5.14256668E+00,  1.60167255E+01
   98.872711,  3.58350515E+00,  5.51194811E+00,  1.57787542E+01
   98.882713,  3.78578281E+00,  5.90905046E+00,  1.55711069E+01
   98.892715,  4.00799990E+00,  6.33565617E+00,  1.53967161E+01
   98.902718,  4.25114918E+00,  6.79342985E+00,  1.52589865E+01
   98.912720,  4.51627970E+00,  7.28384399E+00,  1.51618500E+01
   98.922722,  4.80446815E+00,  7.80808020E+00,  1.51098175E+01
   98.932724,  5.11678314E+00,  8.36690521E+00,  1.51080265E+01
   98.942726,  5.45423985E+00,  8.96051884E+00,  1.51622772E+01
   98.952728,  5.81774235E+00,  9.58836269E+00,  1.52790546E+01
   98.962730,  6.20801163E+00,  1.02488947E+01,  1.54655132E+01
   98.972733,  6.62549734E+00,  1.09393225E+01,  1.57294264E+01
   98.982735,  7.07027006E+00,  1.16552982E+01,  1.60790710E+01
   98.992737,  7.54189444E+00,  1.23905830E+01,  1.65230312E+01
   99.002739,  8.03927994E+00,  1.31366940E+01,  1.70699024E+01
   99.012741,  8.56051159E+00,  1.38825626E+01,  1.77278519E+01
   99.022743,  9.10266972E+00,  1.46142340E+01,  1.85040417E+01
   99.032745,  9.66163731E+00,  1.53146763E+01,  1.94038773E+01
   99.042747,  1.02319174E+01,  1.59637566E+01,  2.04300919E+01
   99.052750,  1.08064775E+01,  1.65384750E+01,  2.15816917E+01
   99.062752,  1.13766422E+01,  1.70135517E+01,  2.28528309E+01
   99.072754,  1.19320774E+01,  1.73624306E+01,  2.42317238E+01
   99.082756,  1.24608898E+01,  1.75587673E+01,  2.56997604E+01
   99.092758,  1.29498816E+01,  1.75783691E+01,  2.72310123E+01
   99.102760,  1.33849869E+01,  1.74014797E+01,  2.87923679E+01
   99.112762,  1.37518911E+01,  1.70152016E+01,  3.03444672E+01
   99.122765,  1.40368214E+01,  1.64157143E+01,  3.18435535E+01
   99.132767,  1.42274466E+01,  1.56099072E+01,  3.32441788E+01
   99.142769,  1.43138113E+01,  1.46160517E+01,  3.45025520E+01
   99.152771,  1.42891836E+01,  1.34632359E+01,  3.55800819E+01
   99.162773,  1.41507092E+01,  1.21894999E+01,  3.64466400E+01
   99.172775,  1.38997650E+01,  1.08388577E+01,  3.70829620E+01
   99.182777,  1.35419588E+01,  9.45763969E+00,  3.74818497E+01
   99.192780,  1.30867586E+01,  8.09069824E+00,  3.76479568E+01
   99.202782,  1.25468178E+01,  6.77805996E+00,  3.75963287E+01
   99.212784,  1.19370747E+01,  5.55245209E+00,  3.73499947E+01
   99.222786,  1.12737579E+01,  4.43793154E+00,  3.69370918E+01
   99.232788,  1.05734081E+01,  3.44960880E+00,  3.63880081E+01
   99.242790,  9.85201454E+00,  2.59428144E+00,  3.57328835E+01
   99.252792,  9.12432766E+00,  1.87169063E+00,  3.49997177E+01
   99.262794,  8.40337944E+00,  1.27609336E+00,  3.42131462E+01
   99.272797,  7.70020390E+00,  7.97888696E-01,  3.33938408E+01
   99.282799,  7.02373266E+00,  4.25109565E-01,  3.25584030E+01
   99.292801,  6.38083696E+00,  1.44671202E-01,  3.17196198E+01
   99.302803,  5.77646732E+00, -5.66637367E-02,  3.08869228E+01
   99.312805,  5.21386003E+00, -1.91597030E-01,  3.00669460E+01
   99.322807,  4.69477606E+00, -2.71848083E-01,  2.92640896E+01
   99.332809,  4.21974945E+00, -3.07901740E-01,  2.84810467E+01
   99.342812,  3.78833032E+00, -3.08901995E-01,  2.77192535E+01
   99.352814,  3.39930606E+00, -2.82648951E-01,  2.69792614E+01
   99.362816,  3.05090046E+00, -2.35662892E-01,  2.62610245E+01
   99.372818,  2.74094462E+00, -1.73288450E-01,  2.55641193E+01
   99.382820,  2.46702027E+00, -9.98191088E-02,  2.48879051E+01
   99.392822,  2.22657728E+00, -1.86278298E-02,  2.42316360E+01
   99.402824,  2.01702762E+00,  6.77045435E-02,  2.35945282E+01
   99.412827,  1.83581805E+00,  1.57269478E-01,  2.29758129E+01
   99.422829,  1.68048596E+00,  2.48721719E-01,  2.23747654E+01
   99.432831,  1.54869878E+00,  3.41183007E-01,  2.17907124E+01
   99.442833,  1.43828237E+00,  4.34158593E-01,  2.12230415E+01
   99.452835,  1.34723854E+00,  5.27466297E-01,  2.06712036E+01
   99.462837,  1.27375507E+00,  6.21176839E-01,  2.01347046E+01
   99.472839,  1.21620953E+00,  7.15565145E-01,  1.96131058E+01
   99.482841,  1.17316854E+00,  8.11070740E-01,  1.91060200E+01
   99.492844,  1.14338386E+00,  9.08266485E-01,  1.86131039E+01
   99.502846,  1.12578630E+00,  1.00783491E+00,  1.81340580E+01
   99.512848,  1.11947787E+00,  1.11055017E+00,  1.76686230E+01
   99.522850,  1.12372398E+00,  1.21726608E+00,  1.72165833E+01
   99.532852,  1.13794446E+00,  1.32890797E+00,  1.67777615E+01
   99.542854,  1.16170597E+00,  1.44646895E+00,  1.63520241E+01
   99.552856,  1.19471407E+00,  1.57100892E+00,  1.59392843E+01
   99.562859,  1.23680651E+00,  1.70365667E+00,  1.55395060E+01
   99.572861,  1.28794730E+00,  1.84561396E+00,  1.51527090E+01
   99.582863,  1.34822202E+00,  1.99816155E+00,  1.47789793E+01
   99.592865,  1.41783392E+00,  2.16266656E+00,  1.44184761E+01
   99.602867,  1.49710155E+00,  2.34059095E+00,  1.40714474E+01
   99.612869,  1.58645725E+00,  2.53350091E+00,  1.37382412E+01
   99.622871,  1.68644643E+00,  2.74307680E+00,  1.34193258E+01
   99.632874,  1.79772854E+00,  2.97112179E+00,  1.31153088E+01
   99.642876,  1.92107785E+00,  3.21957207E+00,  1.28269663E+01
   99.652878,  2.05738616E+00,  3.49050403E+00,  1.25552683E+01
   99.662880,  2.20766473E+00,  3.78613997E+00,  1.23014183E+01
   99.672882,  2.37304759E+00,  4.10885048E+00,  1.20668936E+01
   99.682884,  2.55479312E+00,  4.46115160E+00,  1.18534985E+01
   99.692886,  2.75428653E+00,  4.84569693E+00,  1.16634197E+01
   99.702888,  2.97303963E+00,  5.26525879E+00,  1.14992952E+01
   99.712891,  3.21268892E+00,  5.72269630E+00,  1.13642950E+01
   99.722893,  3.47499037E+00,  6.22090912E+00,  1.12622080E+01
   99.732895,  3.76180840E+00,  6.76276731E+00,  1.11975422E+01
   99.742897,  4.07509851E+00,  7.35101223E+00,  1.11756363E+01
   99.752899,  4.41688061E+00,  7.98812246E+00,  1.12027769E+01
   99.762901,  4.78919983E+00,  8.67613029E+00,  1.12863159E+01
   99.772903,  5.19407129E+00,  9.41638279E+00,  1.14347868E+01
   99.782906,  5.63340378E+00,  1.02092333E+01,  1.16579990E+01
   99.792908,  6.10889721E+00,  1.10536480E+01,  1.19670954E+01
   99.802910,  6.62190914E+00,  1.19467268E+01,  1.23745461E+01
   99.812912,  7.17328358E+00,  1.28831177E+01,  1.28940420E+01
   99.822914,  7.76313448E+00,  1.38543463E+01,  1.35402365E+01
   99.832916,  8.39058304E+00,  1.48480682E+01,  1.43282795E+01
   99.842918,  9.05344868E+00,  1.58472939E+01,  1.52730751E+01
   99.852921,  9.74789047E+00,  1.68296680E+01,  1.63881969E+01
   99.862923,  1.04680281E+01,  1.77669315E+01,  1.76844006E+01
   99.872925,  1.12055588E+01,  1.86247349E+01,  1.91677208E+01
   99.882927,  1.19494143E+01,  1.93630409E+01,  2.08371983E+01
   99.892929,  1.26855316E+01,  1.99373665E+01,  2.26823978E+01
   99.902931,  1.33968067E+01,  2.03010769E+01,  2.46810226E+01
   99.912933,  1.40633287E+01,  2.04088726E+01,  2.67970619E+01
   99.922935,  1.46629801E+01,  2.02213764E+01,  2.89800797E+01
   99.932938,  1.51724586E+01,  1.97104149E+01,  3.11662350E+01
   99.942940,  1.55687132E+01,  1.88642712E+01,  3.32814713E+01
   99.952942,  1.58307114E+01,  1.76918526E+01,  3.52469673E+01
